Prog,Lit,Intervalo,Metric,Time,Mass
263,~a_5,"[0,7052-1,0000]",0.9959,18.21,0.9864
263,a_7,"[0,7646-0,9121]",0.9923,18.36,0.9864
267,a_4,"[0,9479-1,0000]",0.9930,14.99,0.9915
267,a_8,"[0,7085-0,9097]",0.9973,15.06,0.9915
268,a_8,"[0,6976-0,7732]",0.9832,21.66,0.9802
269,a_5,"[0,9537-1,0000]",0.9810,19.55,0.9788
271,a_2,"[0,9025-1,0000]",0.9906,15.22,0.9885
271,a_6,"[0,8457-1,0000]",0.9929,15.06,0.9885
272,a_5,"[0,9632-1,0000]",0.9821,15.55,0.9800
273,d_12,"[0,9389-1,0000]",0.9863,15.30,0.9845
275,a_9,"[0,8955-1,0000]",0.9826,20.50,0.9794
275,a_8,"[0,0087-0,1132]",0.9828,20.89,0.9794
275,~a_8,"[0,8868-0,9913]",0.9828,20.53,0.9794
276,a_1,"[0,9707-1,0000]",0.9837,23.17,0.9825
277,a_0,"[0,9017-1,0000]",0.9902,10.22,0.9889
278,~a_3,"[0,9828-1,0000]",0.9883,16.66,0.9873
278,a_6,"[0,9824-1,0000]",0.9885,16.62,0.9873
279,a_8,"[0,0879-0,1463]",0.9820,29.52,0.9779
279,~a_7,"[0,0522-0,3783]",0.9826,29.28,0.9779
284,a_7,"[0,7865-0,9152]",0.9871,14.28,0.9844
284,a_8,"[0,1572-0,2813]",0.9866,14.43,0.9844
285,~a_1,"[0,9587-1,0000]",0.9881,16.19,0.9860
285,~a_9,"[0,8906-0,9983]",0.9881,16.19,0.9860
286,~d_9,"[0,9714-1,0000]",0.9841,19.85,0.9824
287,a_7,"[0,6585-0,9964]",0.9929,11.93,0.9877
287,~a_7,"[0,0036-0,3415]",0.9929,11.92,0.9877
291,~a_8,"[0,9014-1,0000]",0.9787,24.69,0.9760
292,~d_13,"[0,9815-1,0000]",0.9865,13.12,0.9854
292,a_9,"[0,0042-0,0325]",0.9880,13.13,0.9854
293,~d_17,"[0,8901-1,0000]",0.9776,30.22,0.9726
295,d_11,"[0,8771-1,0000]",0.9811,13.33,0.9787
295,a_7,"[0,6435-0,9634]",0.9926,13.49,0.9787
296,~a_8,"[0,6889-0,9958]",0.9917,32.77,0.9787
297,~d_13,"[0,9935-1,0000]",0.9936,6.81,0.9935
298,a_1,"[0,9724-1,0000]",0.9885,5.97,0.9857
298,a_7,"[0,8427-0,9996]",0.9922,5.94,0.9857
