Prog,Lit,Intervalo,Metric,Time,Mass
242,a_8,"[0,0036-0,4847]",0.5775,8.51,0.5214
243,d_13,"[0,0335-1,0000]",0.0395,8.85,0.0362
243,a_5,"[0,0350-1,0000]",0.0382,8.95,0.0362
243,a_7,"[0,0004-0,9654]",0.0383,9.05,0.0362
244,d_12,"[0,0642-1,0000]",0.0728,8.61,0.1209
244,~a_5,"[0,0794-1,0000]",0.0869,8.64,0.1209
245,d_16,"[0,0065-1,0000]",0.0070,8.06,0.0109
246,d_16,"[0,0604-1,0000]",0.0694,8.78,0.0630
247,a_5,"[0,0447-1,0000]",0.0475,7.51,0.0472
247,a_9,"[0,0003-0,9557]",0.0475,7.55,0.0472
248,d_15,"[0,0021-1,0000]",0.0031,7.27,0.0097
248,~a_5,"[0,0051-1,0000]",0.0052,7.35,0.0097
249,~a_1,"[0,1473-1,0000]",0.1542,8.04,0.1474
249,a_5,"[0,1036-1,0000]",0.1170,8.09,0.1474
249,~a_8,"[0,0004-0,9018]",0.1181,8.12,0.1474
250,~d_12,"[0,0166-1,0000]",0.0199,7.88,0.0374
251,~a_0,"[0,0365-1,0000]",0.0408,8.20,0.0375
251,~a_8,"[0,0367-0,9997]",0.0421,8.30,0.0375
252,a_4,"[0,0051-1,0000]",0.0051,8.32,0.0051
252,~a_5,"[0,0043-1,0000]",0.0049,8.38,0.0051
252,a_7,"[0,0041-1,0000]",0.0047,8.43,0.0051
253,~d_13,"[0,0094-1,0000]",0.0101,8.88,0.0119
253,~a_8,"[0,0007-0,9990]",0.0020,9.09,0.0119
253,a_7,"[0,0010-0,9917]",0.0109,8.89,0.0119
254,d_16,"[0,0413-1,0000]",0.0435,8.57,0.0433
255,a_3,"[0,0097-1,0000]",0.0109,8.63,0.0171
257,a_2,"[0,0110-1,0000]",0.0119,8.13,0.0151
258,a_5,"[0,0553-1,0000]",0.0572,7.82,0.0555
258,a_7,"[0,0533-0,9982]",0.0567,8.00,0.0555
260,d_10,"[0,0608-1,0000]",0.0630,8.37,0.0609
261,d_10,"[0,0074-1,0000]",0.0074,7.18,0.0088
261,a_8,"[0,0047-1,0000]",0.0051,7.17,0.0088
262,~a_7,"[0,0001-0,9992]",0.0012,8.64,0.0066
263,~d_16,"[0,1100-1,0000]",0.1131,8.46,0.1104
264,~a_7,"[0,0000-0,9498]",0.0518,8.90,0.0513
267,d_10,"[0,0067-1,0000]",0.0069,8.13,0.0068
267,~a_7,"[0,0003-0,9948]",0.0062,8.32,0.0068
268,~a_7,"[0,0506-0,9991]",0.0587,7.51,0.0526
269,a_2,"[0,0794-1,0000]",0.0822,8.74,0.0794
269,a_8,"[0,0490-0,9936]",0.0584,8.88,0.0794
270,d_12,"[0,0230-1,0000]",0.0231,6.20,0.0230
270,~a_9,"[0,0020-0,9969]",0.0057,6.33,0.0230
271,d_11,"[0,0102-1,0000]",0.0104,8.72,0.0102
272,d_13,"[0,0455-1,0000]",0.0477,7.76,0.0479
